"","Trials.thisN","condition","blurr_confirm.rt","Press","Whenpress","Curiosity.response","Confidence.response","Surprise.response","ParticipantID","normal_confidence","normal_curiosity","normal_surprise"
"1289",120,1,0.711975820013,1,3,3,6,1,37,-0.919281693487146,-0.122797657162183,-0.977048827180779
"1293",121,1,0.780493191211,1,8,2,6,4,37,-0.919281693487146,-0.951681843006916,1.20916539938395
"13022",122,1,0.562680415576,1,6,2,6,4,37,-0.919281693487146,-0.951681843006916,1.20916539938395
"1309",123,1,0.788290931378,1,1,1,8,1,37,0.671782776009837,-1.78056602885165,-0.977048827180779
"13111",124,1,0.761386765516,1,8,3,9,1,37,1.46731501075833,-0.122797657162183,-0.977048827180779
"13301",126,1,0,0,0,4,8,5,37,0.671782776009837,0.706086528682551,1.93790347490552
"13543",128,1,0.548185732565,1,6,4,7,2,37,-0.123749458738655,0.706086528682551,-0.248310751659203
"13611",129,1,0.594134201645,1,9,2,7,4,37,-0.123749458738655,-0.951681843006916,1.20916539938395
"1371",130,1,0.870146209723,1,3,3,7,5,37,-0.123749458738655,-0.122797657162183,1.93790347490552
"13752",131,1,0,0,0,5,6,5,37,-0.919281693487146,1.53497071452728,1.93790347490552
"13913",132,1,0.612214240711,1,12,3,8,1,37,0.671782776009837,-0.122797657162183,-0.977048827180779
"1404",133,1,0.343013180536,1,8,2,7,4,37,-0.123749458738655,-0.951681843006916,1.20916539938395
"14132",134,1,0.748996397248,1,2,1,7,4,37,-0.123749458738655,-1.78056602885165,1.20916539938395
"4810",0,1,0.150863827206,1,7,2,10,1,39,1.11661786231436,-1.09082352039809,-0.897141135440952
"56",1,1,0.117652520072,1,12,3,9,2,39,0.797246227965976,-0.286117644694581,-0.309208837943241
"694",2,4,0.567349843448,1,4,2,9,1,39,0.797246227965976,-1.09082352039809,-0.897141135440952
"7410",3,7,0.299604224972,1,5,2,10,1,39,1.11661786231436,-1.09082352039809,-0.897141135440952
"807",4,1,0.469159417786,1,5,3,10,2,39,1.11661786231436,-0.286117644694581,-0.309208837943241
"861",5,1,0.0854235680308,1,14,3,7,5,39,0.1585029592692,-0.286117644694581,1.45458805454989
"101",6,1,0.709018856753,1,9,4,6,3,39,-0.160868675079188,0.518588231008928,0.27872345955447
"1165",8,1,0.385786575032,1,5,4,8,5,39,0.477874593617588,0.518588231008928,1.45458805454989
"1296",10,1,0,0,0,6,4,3,39,-0.799611943775964,2.12799998241595,0.27872345955447
"145",11,1,0.363625565078,1,15,5,4,5,39,-0.799611943775964,1.32329410671244,1.45458805454989
"161",12,1,0,0,0,6,2,6,39,-1.43835521247274,2.12799998241595,2.0425203520476
"177",13,1,0.302685433067,1,9,3,8,6,39,0.477874593617588,-0.286117644694581,2.0425203520476
"187",14,1,0.317023785785,1,12,2,8,2,39,0.477874593617588,-1.09082352039809,-0.309208837943241
"200",15,1,0.309924070491,1,11,4,8,1,39,0.477874593617588,0.518588231008928,-0.897141135440952
"2235",17,1,0,0,0,3,8,5,39,0.477874593617588,-0.286117644694581,1.45458805454989
"2392",18,1,0.294834445231,1,11,3,8,2,39,0.477874593617588,-0.286117644694581,-0.309208837943241
"2511",19,1,0.0523774661124,1,14,4,8,1,39,0.477874593617588,0.518588231008928,-0.897141135440952
"2666",20,1,0,0,0,4,6,3,39,-0.160868675079188,0.518588231008928,0.27872345955447
"2892",22,1,0,0,0,5,3,6,39,-1.11898357812435,1.32329410671244,2.0425203520476
"305",23,1,0.519326755777,1,9,2,9,1,39,0.797246227965976,-1.09082352039809,-0.897141135440952
"3151",24,1,0.664151729085,1,4,2,10,1,39,1.11661786231436,-1.09082352039809,-0.897141135440952
"3204",25,1,0.110594447469,1,11,2,9,1,39,0.797246227965976,-1.09082352039809,-0.897141135440952
"345",27,1,0.888370291097,1,13,2,3,1,39,-1.11898357812435,-1.09082352039809,-0.897141135440952
"3591",28,6,0.806316698436,1,3,2,10,1,39,1.11661786231436,-1.09082352039809,-0.897141135440952
"3632",29,1,0.617541757878,1,3,2,9,1,39,0.797246227965976,-1.09082352039809,-0.897141135440952
"367",30,1,0.868324518437,1,8,4,10,1,39,1.11661786231436,0.518588231008928,-0.897141135440952
"3851",32,1,0.669553656597,1,12,5,10,1,39,1.11661786231436,1.32329410671244,-0.897141135440952
"3982",33,3,0.884689020459,1,2,3,10,1,39,1.11661786231436,-0.286117644694581,-0.897141135440952
"4013",34,1,0.392808124889,1,7,2,9,6,39,0.797246227965976,-1.09082352039809,2.0425203520476
"4092",35,1,0.400316415122,1,2,2,9,1,39,0.797246227965976,-1.09082352039809,-0.897141135440952
"4121",36,1,0.551252263598,1,7,5,9,1,39,0.797246227965976,1.32329410671244,-0.897141135440952
"4201",37,1,0,0,0,5,0,5,39,-2.07709848116952,1.32329410671244,1.45458805454989
"4361",38,1,0.117877799552,1,15,4,10,1,39,1.11661786231436,0.518588231008928,-0.897141135440952
"4611",40,1,0.703741174424,1,4,5,4,6,39,-0.799611943775964,1.32329410671244,2.0425203520476
"4663",41,1,0.503411105834,1,8,3,6,1,39,-0.160868675079188,-0.286117644694581,-0.897141135440952
"4752",42,1,0,0,0,4,3,6,39,-1.11898357812435,0.518588231008928,2.0425203520476
"491",43,1,0.885323216207,1,12,2,7,5,39,0.1585029592692,-1.09082352039809,1.45458805454989
"504",44,1,0.600852307165,1,13,4,7,1,39,0.1585029592692,0.518588231008928,-0.897141135440952
"5282",46,1,0.0789048008155,1,11,2,7,2,39,0.1585029592692,-1.09082352039809,-0.309208837943241
"5402",47,10,0.402011130936,1,9,4,10,2,39,1.11661786231436,0.518588231008928,-0.309208837943241
"5501",48,1,0.251585233258,1,15,4,8,3,39,0.477874593617588,0.518588231008928,0.27872345955447
"5663",49,1,0.518058705842,1,14,5,10,1,39,1.11661786231436,1.32329410671244,-0.897141135440952
"5981",52,1,0.851105319802,1,10,5,10,1,39,1.11661786231436,1.32329410671244,-0.897141135440952
"6091",53,1,0.850442110794,1,10,3,9,1,39,0.797246227965976,-0.286117644694581,-0.897141135440952
"6204",54,1,0,0,0,5,3,5,39,-1.11898357812435,1.32329410671244,1.45458805454989
"6361",55,1,0,0,0,5,2,3,39,-1.43835521247274,1.32329410671244,0.27872345955447
"6523",56,1,0.617034879047,1,14,3,10,1,39,1.11661786231436,-0.286117644694581,-0.897141135440952
"667",57,1,0.901072637178,1,14,5,10,1,39,1.11661786231436,1.32329410671244,-0.897141135440952
"6821",58,1,0,0,0,5,3,3,39,-1.11898357812435,1.32329410671244,0.27872345955447
"6982",59,5,0.804644169519,1,2,2,10,1,39,1.11661786231436,-1.09082352039809,-0.897141135440952
"7122",61,1,0.651084157173,1,13,4,8,2,39,0.477874593617588,0.518588231008928,-0.309208837943241
"7342",63,1,0,0,0,5,3,5,39,-1.11898357812435,1.32329410671244,1.45458805454989
"7674",66,1,0.949806720484,1,5,2,10,1,39,1.11661786231436,-1.09082352039809,-0.897141135440952
"7732",67,1,0.302846883424,1,9,3,10,2,39,1.11661786231436,-0.286117644694581,-0.309208837943241
"7835",68,1,0.0414916910231,1,8,3,9,1,39,0.797246227965976,-0.286117644694581,-0.897141135440952
"7923",69,1,0.795659275027,1,9,3,8,1,39,0.477874593617588,-0.286117644694581,-0.897141135440952
"802",70,8,0.402750456939,1,6,2,8,1,39,0.477874593617588,-1.09082352039809,-0.897141135440952
"8092",71,1,0.682470700936,1,13,2,9,1,39,0.797246227965976,-1.09082352039809,-0.897141135440952
"823",72,10,0.250941138947,1,3,3,7,1,39,0.1585029592692,-0.286117644694581,-0.897141135440952
"8503",75,1,0.517559677595,1,13,3,10,2,39,1.11661786231436,-0.286117644694581,-0.309208837943241
"8731",77,1,0,0,0,6,3,3,39,-1.11898357812435,2.12799998241595,0.27872345955447
"8892",78,1,0.550659710309,1,5,3,8,5,39,0.477874593617588,-0.286117644694581,1.45458805454989
"917",82,1,0.177105466602,1,14,4,9,1,39,0.797246227965976,0.518588231008928,-0.897141135440952
"9403",84,1,0.16130211507,1,4,2,10,1,39,1.11661786231436,-1.09082352039809,-0.897141135440952
"9454",85,1,0.558187115239,1,4,3,9,1,39,0.797246227965976,-0.286117644694581,-0.897141135440952
"9502",86,1,0,0,0,2,7,6,39,0.1585029592692,-1.09082352039809,2.0425203520476
"9895",89,5,0.160587023711,1,3,2,10,1,39,1.11661786231436,-1.09082352039809,-0.897141135440952
"9932",90,1,0.447456134483,1,10,3,10,1,39,1.11661786231436,-0.286117644694581,-0.897141135440952
"10042",91,1,0,0,0,6,2,5,39,-1.43835521247274,2.12799998241595,1.45458805454989
"1020",92,1,0.0861205689143,1,2,3,9,1,39,0.797246227965976,-0.286117644694581,-0.897141135440952
"10343",94,1,0.615058905445,1,10,2,8,1,39,0.477874593617588,-1.09082352039809,-0.897141135440952
"10591",97,1,0.562435680302,1,8,6,8,1,39,0.477874593617588,2.12799998241595,-0.897141135440952
"10794",99,1,0,0,0,5,3,5,39,-1.11898357812435,1.32329410671244,1.45458805454989
"10953",100,1,0.930127538973,1,14,2,9,1,39,0.797246227965976,-1.09082352039809,-0.897141135440952
"11102",101,1,0.312366304453,1,10,2,8,2,39,0.477874593617588,-1.09082352039809,-0.309208837943241
"11213",102,1,0.410284005571,1,11,2,9,1,39,0.797246227965976,-1.09082352039809,-0.897141135440952
"1133",103,1,0.193570320494,1,15,2,10,1,39,1.11661786231436,-1.09082352039809,-0.897141135440952
"11491",104,1,0,0,0,3,7,2,39,0.1585029592692,-0.286117644694581,-0.309208837943241
"11712",106,1,0,0,0,3,8,1,39,0.477874593617588,-0.286117644694581,-0.897141135440952
"11871",107,1,0.347038514214,1,10,2,10,1,39,1.11661786231436,-1.09082352039809,-0.897141135440952
"12101",109,1,0.647378993453,1,9,2,10,1,39,1.11661786231436,-1.09082352039809,-0.897141135440952
"12205",110,1,0.49648410501,1,10,2,8,1,39,0.477874593617588,-1.09082352039809,-0.897141135440952
"12372",112,1,0.446484019747,1,13,2,10,1,39,1.11661786231436,-1.09082352039809,-0.897141135440952
"12622",115,1,0,0,0,4,7,2,39,0.1585029592692,0.518588231008928,-0.309208837943241
"1278",116,1,0,0,0,2,10,6,39,1.11661786231436,-1.09082352039809,2.0425203520476
"12943",117,1,0,0,0,5,1,5,39,-1.75772684682113,1.32329410671244,1.45458805454989
"13331",120,1,0.331764227943,1,8,2,7,6,39,0.1585029592692,-1.09082352039809,2.0425203520476
"13422",121,1,0,0,0,6,0,4,39,-2.07709848116952,2.12799998241595,0.866655757052181
"13583",122,1,0.19436152908,1,2,2,10,2,39,1.11661786231436,-1.09082352039809,-0.309208837943241
"13612",123,1,0.544384654379,1,11,3,10,2,39,1.11661786231436,-0.286117644694581,-0.309208837943241
"13734",124,1,0.446130740456,1,3,3,8,1,39,0.477874593617588,-0.286117644694581,-0.897141135440952
"1377",125,1,0.396135092713,1,3,2,8,1,39,0.477874593617588,-1.09082352039809,-0.897141135440952
"1381",126,1,0,0,0,6,3,4,39,-1.11898357812435,2.12799998241595,0.866655757052181
"1397",127,1,0.696439390536,1,12,3,10,4,39,1.11661786231436,-0.286117644694581,0.866655757052181
"14102",128,1,0.0962697481737,1,10,3,6,1,39,-0.160868675079188,-0.286117644694581,-0.897141135440952
"14211",129,1,0.346113161882,1,12,2,8,1,39,0.477874593617588,-1.09082352039809,-0.897141135440952
"14341",130,1,0.794735970907,1,13,3,6,1,39,-0.160868675079188,-0.286117644694581,-0.897141135440952
"1457",132,1,0.745696394937,1,14,4,7,1,39,0.1585029592692,0.518588231008928,-0.897141135440952
"1483",134,1,0,0,0,5,3,2,39,-1.11898357812435,1.32329410671244,-0.309208837943241
"637",0,1,0.283959251828,1,8,5,5,5,40,-1.49437319542565,1.84208622321182,1.97154564830867
"728",1,1,0.651066749357,1,11,2,7,1,40,-0.568958601928116,-0.131577587372273,-0.551285276067352
"845",2,1,0.855255239876,1,1,3,6,2,40,-1.03166589867689,0.52631034948909,0.0794224550266524
"865",3,1,0.429074016167,1,13,1,10,1,40,0.819163288318192,-0.789465524233635,-0.551285276067352
"10010",4,1,0.429447433911,1,4,2,10,1,40,0.819163288318192,-0.131577587372273,-0.551285276067352
"1057",5,1,0.783921534428,1,6,1,10,1,40,0.819163288318192,-0.789465524233635,-0.551285276067352
"11214",6,1,0.336270157946,1,7,3,8,1,40,-0.106251305179347,0.52631034948909,-0.551285276067352
"120",7,1,0.346863410668,1,12,5,8,1,40,-0.106251305179347,1.84208622321182,-0.551285276067352
"1332",8,1,0.929183754604,1,6,2,7,6,40,-0.568958601928116,-0.131577587372273,2.60225337940267
"1401",9,1,0.726576315938,1,12,6,5,1,40,-1.49437319542565,2.49997416007318,-0.551285276067352
"1531",10,1,0.112365621608,1,13,2,9,1,40,0.356455991569422,-0.131577587372273,-0.551285276067352
"1672",11,1,0.330505393911,1,10,1,10,1,40,0.819163288318192,-0.789465524233635,-0.551285276067352
"1782",12,1,0.233420202509,1,11,4,8,1,40,-0.106251305179347,1.18419828635045,-0.551285276067352
"1961",14,1,0.230244445149,1,13,5,6,6,40,-1.03166589867689,1.84208622321182,2.60225337940267
"210",15,1,0.613811676623,1,2,1,10,1,40,0.819163288318192,-0.789465524233635,-0.551285276067352
"213",16,1,0.167859794339,1,11,1,10,1,40,0.819163288318192,-0.789465524233635,-0.551285276067352
"2252",17,1,0.363944028504,1,11,5,4,1,40,-1.95708049217442,1.84208622321182,-0.551285276067352
"2371",18,1,0.263354717754,1,10,6,7,6,40,-0.568958601928116,2.49997416007318,2.60225337940267
"2541",20,1,0,0,0,4,2,4,40,-2.88249508567196,1.18419828635045,1.34083791721466
"2701",21,1,0.580899376888,1,7,4,7,1,40,-0.568958601928116,1.18419828635045,-0.551285276067352
"2782",22,7,0.547634480754,1,7,1,9,1,40,0.356455991569422,-0.789465524233635,-0.551285276067352
"2932",24,1,0.703448652523,1,13,2,9,1,40,0.356455991569422,-0.131577587372273,-0.551285276067352
"307",25,1,0.000120149226859,1,9,2,10,1,40,0.819163288318192,-0.131577587372273,-0.551285276067352
"3172",26,1,0.260648634052,1,15,6,6,4,40,-1.03166589867689,2.49997416007318,1.34083791721466
"3333",27,1,0.000528041273355,1,15,2,8,1,40,-0.106251305179347,-0.131577587372273,-0.551285276067352
"3494",28,1,0.89576628292,1,14,4,6,1,40,-1.03166589867689,1.18419828635045,-0.551285276067352
"3642",29,1,0.527107770555,1,13,1,10,1,40,0.819163288318192,-0.789465524233635,-0.551285276067352
"3973",32,1,0.312385418918,1,10,2,9,1,40,0.356455991569422,-0.131577587372273,-0.551285276067352
"4081",33,1,0.929713502526,1,12,4,7,6,40,-0.568958601928116,1.18419828635045,2.60225337940267
"4212",34,1,0.472011591773,1,11,3,7,1,40,-0.568958601928116,0.52631034948909,-0.551285276067352
"4443",36,1,0,0,0,6,0,5,40,-3.8079096791695,2.49997416007318,1.97154564830867
"4603",37,1,0.524974101456,1,15,3,9,1,40,0.356455991569422,0.52631034948909,-0.551285276067352
"4762",38,7,0.244213817641,1,7,1,10,1,40,0.819163288318192,-0.789465524233635,-0.551285276067352
"4921",40,1,0,0,0,6,0,6,40,-3.8079096791695,2.49997416007318,2.60225337940267
"508",41,1,0.105905563571,1,7,2,10,1,40,0.819163288318192,-0.131577587372273,-0.551285276067352
"5292",43,1,0.113303262042,1,11,3,8,1,40,-0.106251305179347,0.52631034948909,-0.551285276067352
"5413",44,1,0.464264710201,1,10,1,9,1,40,0.356455991569422,-0.789465524233635,-0.551285276067352
"5524",45,1,0.496456115739,1,11,6,6,6,40,-1.03166589867689,2.49997416007318,2.60225337940267
"5871",48,6,0.562637407565,1,5,2,9,3,40,0.356455991569422,-0.131577587372273,0.710130186120657
"5931",49,6,0.696947293123,1,6,2,8,1,40,-0.106251305179347,-0.131577587372273,-0.551285276067352
"6242",53,1,0.441501931055,1,11,5,7,2,40,-0.568958601928116,1.84208622321182,0.0794224550266524
"6362",54,1,0.94699345855,1,8,4,6,3,40,-1.03166589867689,1.18419828635045,0.710130186120657
"6451",55,1,0.328688481124,1,12,4,6,6,40,-1.03166589867689,1.18419828635045,2.60225337940267
"6581",56,1,0.148549593054,1,13,3,8,2,40,-0.106251305179347,0.52631034948909,0.0794224550266524
"6721",57,1,0.24192211125,1,2,1,9,1,40,0.356455991569422,-0.789465524233635,-0.551285276067352
"6753",58,10,0.325711379526,1,7,2,7,4,40,-0.568958601928116,-0.131577587372273,1.34083791721466
"6832",59,1,0,0,0,6,3,6,40,-2.41978778892319,2.49997416007318,2.60225337940267
"6991",60,1,0.597183324629,1,7,4,7,3,40,-0.568958601928116,1.18419828635045,0.710130186120657
"7141",62,1,0.947100978112,1,9,1,9,1,40,0.356455991569422,-0.789465524233635,-0.551285276067352
"7242",63,1,0.829027936328,1,9,1,10,1,40,0.819163288318192,-0.789465524233635,-0.551285276067352
"7343",64,1,0.529943560716,1,11,3,7,5,40,-0.568958601928116,0.52631034948909,1.97154564830867
"7464",65,1,0.272451227996,1,13,1,10,1,40,0.819163288318192,-0.789465524233635,-0.551285276067352
"7675",67,1,0.596824242966,1,3,1,9,1,40,0.356455991569422,-0.789465524233635,-0.551285276067352
"777",69,1,0.119135268265,1,10,1,10,1,40,0.819163288318192,-0.789465524233635,-0.551285276067352
"7881",70,1,0.845865183976,1,11,2,9,6,40,0.356455991569422,-0.131577587372273,2.60225337940267
"8113",72,1,0.279736628057,1,6,2,9,3,40,0.356455991569422,-0.131577587372273,0.710130186120657
"818",73,9,0.295221857727,1,2,1,10,1,40,0.819163288318192,-0.789465524233635,-0.551285276067352
"8353",76,1,0.413163145073,1,8,4,6,5,40,-1.03166589867689,1.18419828635045,1.97154564830867
"8442",77,1,0.479744137032,1,5,3,8,3,40,-0.106251305179347,0.52631034948909,0.710130186120657
"8504",78,1,0.394332515774,1,2,1,10,1,40,0.819163288318192,-0.789465524233635,-0.551285276067352
"8533",79,1,0,0,0,5,2,3,40,-2.88249508567196,1.84208622321182,0.710130186120657
"8693",80,1,0.712878303137,1,13,3,8,1,40,-0.106251305179347,0.52631034948909,-0.551285276067352
"9134",84,1,0.800805886043,1,13,2,7,1,40,-0.568958601928116,-0.131577587372273,-0.551285276067352
"927",85,1,0.478398263454,1,5,1,9,1,40,0.356455991569422,-0.789465524233635,-0.551285276067352
"9331",86,1,0,0,0,4,4,2,40,-1.95708049217442,1.18419828635045,0.0794224550266524
"9593",88,1,0.182527191238,1,13,5,7,5,40,-0.568958601928116,1.84208622321182,1.97154564830867
"9783",90,1,0.180293853162,1,5,1,9,3,40,0.356455991569422,-0.789465524233635,0.710130186120657
"9922",92,1,0.328974176664,1,8,3,8,4,40,-0.106251305179347,0.52631034948909,1.34083791721466
"10012",93,1,0,0,0,1,10,1,40,0.819163288318192,-0.789465524233635,-0.551285276067352
"1017",94,1,0.713163998211,1,10,2,9,1,40,0.356455991569422,-0.131577587372273,-0.551285276067352
"10351",96,1,0.695263500093,1,14,2,8,1,40,-0.106251305179347,-0.131577587372273,-0.551285276067352
"10553",98,1,0.73080064659,1,14,2,8,1,40,-0.106251305179347,-0.131577587372273,-0.551285276067352
"10701",99,5,0.677641870454,1,5,1,7,1,40,-0.568958601928116,-0.789465524233635,-0.551285276067352
"10764",100,6,0.0610766648315,1,3,1,9,1,40,0.356455991569422,-0.789465524233635,-0.551285276067352
"1080",101,1,0,0,0,5,1,4,40,-3.34520238242073,1.84208622321182,1.34083791721466
"10961",102,9,0.425195455551,1,4,1,10,1,40,0.819163288318192,-0.789465524233635,-0.551285276067352
"11233",105,1,0.549761664588,1,7,1,9,1,40,0.356455991569422,-0.789465524233635,-0.551285276067352
"11312",106,1,0.480729222763,1,10,2,8,1,40,-0.106251305179347,-0.131577587372273,-0.551285276067352
"11421",107,1,0.729373535374,1,15,3,6,2,40,-1.03166589867689,0.52631034948909,0.0794224550266524
"11583",108,1,0,0,0,3,8,5,40,-0.106251305179347,0.52631034948909,1.97154564830867
"11742",109,1,0.923183129868,1,9,1,10,1,40,0.819163288318192,-0.789465524233635,-0.551285276067352
"11841",110,1,0.43507941952,1,11,1,10,1,40,0.819163288318192,-0.789465524233635,-0.551285276067352
"11962",111,1,0.622946415795,1,14,1,9,1,40,0.356455991569422,-0.789465524233635,-0.551285276067352
"12111",112,1,0.647737051127,1,12,1,10,1,40,0.819163288318192,-0.789465524233635,-0.551285276067352
"12511",116,1,0.544975500787,1,7,1,8,1,40,-0.106251305179347,-0.789465524233635,-0.551285276067352
"12642",118,1,0.414837380871,1,12,1,10,1,40,0.819163288318192,-0.789465524233635,-0.551285276067352
"12771",119,1,0.400519166607,1,13,1,8,1,40,-0.106251305179347,-0.789465524233635,-0.551285276067352
"1299",121,1,0,0,0,5,3,2,40,-2.41978778892319,1.84208622321182,0.0794224550266524
"1315",122,1,0.613119795686,1,7,1,8,1,40,-0.106251305179347,-0.789465524233635,-0.551285276067352
"13233",123,1,0.16349346959,1,2,1,10,1,40,0.819163288318192,-0.789465524233635,-0.551285276067352
"13264",124,1,0.312365280464,1,7,1,8,1,40,-0.106251305179347,-0.789465524233635,-0.551285276067352
"13344",125,1,0.534590119496,1,13,3,8,6,40,-0.106251305179347,0.52631034948909,2.60225337940267
"13571",127,1,0.860243813833,1,15,1,7,1,40,-0.568958601928116,-0.789465524233635,-0.551285276067352
"13735",128,1,0.429428319214,1,15,1,10,1,40,0.819163288318192,-0.789465524233635,-0.551285276067352
"13891",129,1,0.512408970855,1,9,1,10,1,40,0.819163288318192,-0.789465524233635,-0.551285276067352
"1399",130,10,0.662538250675,1,8,1,9,1,40,0.356455991569422,-0.789465524233635,-0.551285276067352
"1408",131,1,0,0,0,3,7,1,40,-0.568958601928116,0.52631034948909,-0.551285276067352
"14241",132,1,0.862332427176,1,12,1,10,1,40,0.819163288318192,-0.789465524233635,-0.551285276067352
